person,year_raw,event,type,subtype,phase
van_brussel,1990년대 초,"Holonic Manufacturing Systems 프로젝트 (IMS 프로그램 일환), PROSA 아키텍처 개발",연구·프로젝트,proj_start,mid_career
van_brussel,1993~2001,기계공학과 학과장,직업 이력,admin_role,mid_career
van_brussel,1995,인공 랜드마크 없는 자유 항법 모바일 로봇 개발 (세계 최초 주장),연구·프로젝트,breakthrough,mid_career
van_brussel,이후,"Vesalius 로봇 (레이저 복강경) 개발, 햅틱·촉각 피드백 연구",연구·프로젝트,proj_start,mid_career
van_brussel,2001~2002,CIRP(International Academy for Production Engineering) 회장,학회·커뮤니티,editorship,senior
van_brussel,2001~2003,Division PMA 부서장 재임,직업 이력,admin_role,senior
van_brussel,2003~2010,부서장(Department Chairman),직업 이력,admin_role,senior
van_brussel,2007~2009,euspen(European Society for Precision Engineering and Nanotechnology) 회장,학회·커뮤니티,editorship,senior
van_brussel,2008,Joseph Engelberger Award 수상,수상·명예,lifetime_award,senior
van_brussel,2011. 7. 8.,Leuven에서 Peter Asaro와 인터뷰 진행,개인사,personal_other,senior
van_brussel,인터뷰 시점,"의료 로봇 분사 추진 중, holonic 다중 에이전트 연구 지속",창업·산업,company_found,senior
veloso,출생,포르투갈 Lisbon 출생,개인사,birth,k12
veloso,초·중등 교육,Lisbon에서 프랑스 학교(초등) 후 공립 고등학교,교육,k12_enroll,k12
veloso,1980,Instituto Superior Técnico (Lisbon) 전기공학 Licenciatura 학위 취득,교육,bs_graduate,undergrad
veloso,석사 시절,정보 자동화/데이터베이스 연구,교육,ms_enroll,grad
veloso,1984,Instituto Superior Técnico 전기·컴퓨터공학 석사 학위 취득,교육,ms_graduate,grad
veloso,1984,"미국 Boston University로 이주, 컴퓨터과학 공부 시작",교육,ms_enroll,grad
veloso,1986,Boston University 컴퓨터과학 석사 학위 취득,교육,ms_graduate,grad
veloso,1986,Carnegie Mellon University 컴퓨터과학 박사과정 입학,교육,phd_enroll,grad
veloso,박사과정,"Jaime Carbonell 지도; 유추 추론 기반 계획 수립 박사논문, Herb Simon 위원회 참여",교육,phd_advisor,grad
veloso,박사 시절,Hans Moravec/Chuck Thorpe의 옥외 자율항법 로봇 통학로에서 관찰,네트워크,influence,grad
veloso,1992,CMU 컴퓨터과학 박사 학위 취득; 16개 학교 인터뷰 후 Allen Newell 전화 권유로 CMU 잔류,교육,phd_graduate,grad
veloso,1992,CMU School of Computer Science 조교수 부임; Reid Simmons의 Xavier 로봇으로 첫 학생 Karen Haigh 지도,직업 이력,hire,early_career
veloso,1994,AAAI에서 Alan Mackworth/Michael Sahota의 1대1 로봇 축구 시연; 학생 Peter Stone이 로봇 축구 박사 결심,네트워크,influence,early_career
veloso,1995,NSF CAREER Award 수상,수상·명예,paper_award,early_career
veloso,1995~1996,첫 소형 축구 로봇 제작 (글루건으로 조립),연구·프로젝트,proj_start,early_career
veloso,1996,"RoboCup 공동 창립 (Hiroaki Kitano, Minoru Asada, Dominique Duhaut, Enrico Pagello, Silvia Coradeschi 등)",학회·커뮤니티,conf_create,early_career
veloso,1997,IJCAI에서 첫 RoboCup 대회; Sony AIBO 협업 시작 (Masahiro Fujita 통해),학회·커뮤니티,conf_attend,early_career
veloso,1997,Associate Professor 승진,직업 이력,promotion,early_career
veloso,1998,"Sony AIBO 게임 중 ""kidnapped robot"" 문제 경험 → 새 위치 추정 알고리즘 연구",연구·프로젝트,breakthrough,early_career
veloso,1999~2000,"MIT 방문교수 (Rodney Brooks 랩, Patrick Winston과 6.034 공동 강의)",교육,sabbatical_visit,early_career
veloso,2002,CMU 정교수 승진; 이 해부터 Sony AIBO들이 무선 통신 가능,직업 이력,promotion,mid_career
veloso,2002,"Sony AIBO 학습/활동 인식 연구 (Sonia Chernova, Doug Vail 등)",연구·프로젝트,proj_start,mid_career
veloso,2005~2006,"CM Dragons 소형 로봇 신형 하드웨어 도입 (Mike Licitra, Stefan Zickler, James Bruce)",연구·프로젝트,next_gen,mid_career
veloso,2006,Herbert A. Simon Professor 임명,직업 이력,promotion,mid_career
veloso,2006~2007,"Harvard Radcliffe Institute 사반티컬 (Sargent-Faull Fellow), 사회과학자들과 교류",교육,sabbatical_visit,mid_career
veloso,2007년 이후,RoboCup 트러스티가 매년 인간 5인 vs 우승 로봇 5대 경기 시작,학회·커뮤니티,committee,mid_career
veloso,2009,ACM/SIGART Autonomous Agents Research Award 수상,수상·명예,lifetime_award,mid_career
veloso,2011년경,"Joydeep Biswas와 CoBot 서비스 로봇 개발 시작; ""symbiotic autonomy"" 개념 도입",연구·프로젝트,proj_start,mid_career
veloso,2012년경,CoBot이 자율적으로 사라진 사건 → 자율 창조물 인식 전환점,연구·프로젝트,breakthrough,mid_career
veloso,2013~2014,"NYU CUSP 사반티컬, 도시 데이터 연구",교육,sabbatical_visit,senior
veloso,2014,University Professor 승격,직업 이력,promotion,senior
veloso,2014,AAAI President-Elect; International RoboCup Federation Past President,학회·커뮤니티,editorship,senior
veloso,2014. 9. 16.,시카고에서 Peter Asaro와 인터뷰 진행,개인사,personal_other,senior
veloso,인터뷰 시점,"CoBot 4대가 CMU 건물에서 누적 약 1,000 km 자율 주행",연구·프로젝트,demo,senior
veruggio,1953,이탈리아 Sanremo에서 출생,개인사,birth,k12
veruggio,어린 시절,Sanremo의 Classical High School(고전 고등학교) 진학,교육,k12_enroll,k12
veruggio,어린 시절,매일 등하굣길에 Alfred Nobel의 저택 앞을 지나며 영향 받음,네트워크,influence,k12
veruggio,1978~1979,Genoa 대학교에서 컴퓨터 생성 선박 조종 시뮬레이터 석사 논문 진행,교육,ms_graduate,undergrad
veruggio,같은 시기,"야간에 비디오 게임 소프트웨어 개발, Fool Race 약 1,000대 판매 성공",창업·산업,commercialize,undergrad
veruggio,1980,Genoa 대학교 전기공학 학위 취득,교육,bs_graduate,undergrad
veruggio,졸업 후,"Naval Automation Institute(Genoa) 입사, 해상·해양 자동화 연구 약 10년",직업 이력,hire,early_career
veruggio,1989,소형 ROV(Phillip Bot)를 보고 수중 로보틱스 입문 결심,실패·전환,pivot,early_career
veruggio,초기,"고장 난 CNL 로봇의 마린 부분을 활용해 전자장치 재설계, 첫 실험 성공",연구·프로젝트,breakthrough,early_career
veruggio,1991,체계적인 수중 로봇 프로젝트 시작 (CNR-IAN Robotlab 운영),연구·프로젝트,proj_start,early_career
veruggio,1993~1994,"첫 남극 미션, 로봇 ROBY 2 투입",연구·프로젝트,demo,mid_career
veruggio,1996,Romeo 프로젝트 개시 (개방형·네트워크 아키텍처 지향),연구·프로젝트,proj_start,mid_career
veruggio,1997~1998,Romeo로 첫 남극 미션 수행,연구·프로젝트,demo,mid_career
veruggio,1998,"로봇·과학기술 대중화 활동 시작, 책 출간 및 학교 강연 진행",학회·커뮤니티,committee,mid_career
veruggio,1998~1999,인터넷 로봇 연구 착수,연구·프로젝트,proj_start,mid_career
veruggio,1999,"인터넷을 통해 Romeo 원격 제어 성공, Lisbon Antonio Pascoal 팀과 국제 협업 실험",연구·프로젝트,breakthrough,mid_career
veruggio,2001,"Romeo로 남극 재방문, E-Robot 프로젝트 진행, ABS 미션 성공",연구·프로젝트,demo,mid_career
veruggio,2003,비즈니스/프로젝트가 중단되며 활동 위축,실패·전환,funding_crisis,mid_career
veruggio,2004,"Sanremo Villa Nobel에서 First International Symposium on Roboethics 개최, IEEE Robot Ethics TC 발족",학회·커뮤니티,conf_create,senior
veruggio,2005,Genoa에서 마린 로보틱스 컨퍼런스 개최,학회·커뮤니티,conf_create,senior
veruggio,이후 활동,"Scuola di Robotica(School of Robotics) 협회 설립, 교육·로봇 윤리 보급 활동 지속",창업·산업,company_found,senior
veruggio,2009,"이탈리아 공로훈장(Order of Merit, Commander) 수훈",수상·명예,gov_honor,senior
veruggio,2010-11-09,Liguria(이탈리아)에서 Peter Asaro와 본 인터뷰 진행,개인사,personal_other,senior
volpe,1984,Loyola College Baltimore에서 물리학 학사 취득,교육,bs_graduate,undergrad
volpe,학부 3학년 시기,"Robots in the Workplace Jan-term 수강, CMU 대학원 진학 결심",실패·전환,pivot,undergrad
volpe,1984,Carnegie Mellon University 물리학 대학원 입학,교육,phd_enroll,grad
volpe,1986,"CMU에서 물리학 석사 취득, Takeo Kanade 연구실 후 Steve Shafer 지도로 이동",교육,ms_graduate,grad
volpe,박사 과정 중,"Pradeep Khosla 지도로 매니퓰레이션 연구 전환, 공군 펠로우십 수상",교육,phd_advisor,grad
volpe,박사 시기,DDArm-2로 force control / impedance control 통합 연구,교육,phd_thesis,grad
volpe,1990,CMU에서 응용물리학 박사 학위 취득,교육,phd_graduate,grad
volpe,1991,"JPL 입사, Samad Hayati 밑에서 우주정거장 외관 점검용 매니퓰레이션 프로젝트 수행",직업 이력,hire,early_career
volpe,JPL 초기,Mars Rover Sample Return 등 매니퓰레이션 중심 연구,연구·프로젝트,proj_start,early_career
volpe,1990년대 중반,"Rocky-7 로버 매니퓰레이션 담당으로 합류, 이후 lead engineer 및 task manager",직업 이력,promotion,early_career
volpe,1997,Sojourner 화성 착륙과 동시기에 Rocky-7 첫 버전 시험,연구·프로젝트,demo,early_career
volpe,이후,"CLARAty 소프트웨어 시스템 주도, 프로그램 매니지먼트로 이동",직업 이력,admin_role,mid_career
volpe,2001~2004,JPL Space Exploration Technology Program Office에서 Mars Regional Mobility and Subsurface Access 매니저,직업 이력,admin_role,mid_career
volpe,2004~,Autonomous Systems Division 산하 Mobility and Robotic Systems Section Manager,직업 이력,admin_role,mid_career
volpe,2007~,JPL Science and Technology Management Committee (STMC) 멤버,학회·커뮤니티,committee,mid_career
volpe,2008년 6월,"Phoenix Mars Lander 미션 로봇팔 운영팀 합류, 얼음 발견 등 과학적 성과 기여",연구·프로젝트,breakthrough,mid_career
volpe,2011-06-06,"Pasadena, CA에서 Peter Asaro·Selma Šabanović와 본 인터뷰 진행",개인사,personal_other,senior
volz,1937-07-10,미국 Illinois 주 Woodstock에서 출생,개인사,birth,k12
volz,고등학교 시절,"Woodstock 고등학교 졸업, 아마추어 라디오 운영",교육,k12_graduate,k12
volz,학부,"Northwestern University 입학, 처음 수학 전공",교육,bs_enroll,undergrad
volz,학부,"펀딩 종료 후 공대 co-op 프로그램으로 전과, 전기공학 선택",교육,bs_major,undergrad
volz,1960,"Eshbach Award, IRE Outstanding Student Award 수상",수상·명예,paper_award,undergrad
volz,대학원,"NSF Fellowship 수혜로 Northwestern에서 석박사 진행, Gordon Murphy 지도",교육,phd_enroll,grad
volz,1963~64,Cabell Fellowship 수상,수상·명예,paper_award,grad
volz,1964,"University of Michigan 전기공학 교수 부임, 시스템공학 연구실 합류",직업 이력,hire,early_career
volz,1969~1970년경,"컴퓨터 기반 제어 설계 시스템 개발, 여러 대학에 보급",연구·프로젝트,breakthrough,early_career
volz,1975,Eta Kappa Nu Outstanding Teacher Award 수상,수상·명예,paper_award,mid_career
volz,1981,"Center for Research in Integrated Manufacturing 출범, Robotics Research Lab 디렉터 역임",직업 이력,admin_role,mid_career
volz,1982~1983년경,Intel 432(Ada 머신)로 Puma 로봇 비전·삽입 시스템 개발,연구·프로젝트,breakthrough,mid_career
volz,1982~1983년경,"IEEE 내 Robotics 활동 첫 모임 참석, Council 발족",학회·커뮤니티,conf_create,mid_career
volz,1983,첫 ICRA 컨퍼런스 (Atlanta) 참가,학회·커뮤니티,conf_attend,mid_career
volz,1984,"Reagan 우주정거장 발표, NASA 우주 로보틱스 위원회 위원으로 위촉",학회·커뮤니티,committee,mid_career
volz,1986,Challenger 사고 직후 Aerospace Safety Advisory Panel 멤버로 선임,학회·커뮤니티,committee,mid_career
volz,1988,Texas A&M Computer Science 학과장으로 부임,직업 이력,move,mid_career
volz,1988,"Lynn Conway, Mike Walker와 텔레로보틱스 개념 특허",연구·프로젝트,breakthrough,mid_career
volz,1988,"IEEE Robotics and Automation Society가 society로 승격, Volz 편집 활동 참여",학회·커뮤니티,editorship,mid_career
volz,1990,Cincinnati에서 ICRA 1990 General Chair 역임,학회·커뮤니티,editorship,mid_career
volz,1990~1991경,Air Force Scientific Advisory Board 등 4개 패널 위원으로 위촉,학회·커뮤니티,committee,mid_career
volz,1991-05,셔틀의 신형 General Purpose Computers 첫 비행,연구·프로젝트,proj_complete,mid_career
volz,1993,NASA Special Service Award 수상,수상·명예,gov_honor,mid_career
volz,1994,U.S. Air Force Decoration for Exceptional Civilian Service 수상,수상·명예,gov_honor,mid_career
volz,1994~1999,IEEE Transactions on Robotics and Automation Editor-in-Chief,학회·커뮤니티,editorship,mid_career
volz,1990년대,Amarillo National Research Center 핵물질 처리 로보틱스 등 프로젝트,연구·프로젝트,proj_start,mid_career
volz,1997,Texas A&M 학과장 직책 종료,직업 이력,admin_role,senior
volz,1999~2003,IEEE RAS Vice President for Publications,학회·커뮤니티,editorship,senior
volz,2003,IEEE RAS President-elect 선출,학회·커뮤니티,editorship,senior
volz,2004,A&M 정년 퇴임 결정 후 8월 공식 은퇴,직업 이력,retire,senior
volz,2004~2006,IEEE Robotics and Automation Society President,학회·커뮤니티,editorship,senior
volz,2006~2007,"President 임기 종료, Conference Editorial Board 등 신설",학회·커뮤니티,editorship,senior
volz,2012-05-16,"St Paul, MN에서 Selma Šabanović·Peter Asaro와 본 인터뷰 진행",개인사,personal_other,senior
waldron,유년기,"호주 Sydney 출생, 외할아버지의 영향으로 공학 흥미 형성",개인사,birth,k12
waldron,학부 시기,호주 철강 산업 traineeship 수혜,교육,bs_enroll,undergrad
waldron,1964,University of Sydney에서 Bachelor of Engineering(기계공학) 취득,교육,bs_graduate,undergrad
waldron,1965,University of Sydney에서 Master of Engineering Science 취득,교육,ms_graduate,grad
waldron,1965-06,"Stanford 대학원 진학, Bernie Roth 연구실 합류",교육,phd_enroll,grad
waldron,1968~1969경,"Bernie Roth 안식년 동안 acting assistant professor로 강의 담당, Vic Scheinman 자문",네트워크,collab_start,grad
waldron,1969,Stanford Mechanical Engineering 박사 학위 취득,교육,phd_graduate,grad
waldron,박사 후,"호주로 귀국, University of New South Wales 교수직",직업 이력,hire,early_career
waldron,사바티컬 중,"University of Maryland 방문, Houston 대학에서 면접 받음",교육,sabbatical_visit,early_career
waldron,1974년경,"미국 이주 결심, Univ. of Houston 교수 부임",직업 이력,move,early_career
waldron,1979,"Ohio State University로 이직, OSU hexapod 작업에 합류",직업 이력,move,mid_career
waldron,1981,DARPA 후원 Adaptive Suspension Vehicle (ASV) 프로젝트 시작,연구·프로젝트,proj_start,mid_career
waldron,1980년대 후반,"Stanford 사바티컬, Khatib Artisan Project 참여, Madhu Raghavan과 운동학 논문",교육,sabbatical_visit,mid_career
waldron,1990,ASV 프로젝트 종료,연구·프로젝트,proj_complete,mid_career
waldron,1993~2000,Ohio State University Mechanical Engineering 학과장 역임,직업 이력,admin_role,mid_career
waldron,1994,Machine Design Award 수상,수상·명예,lifetime_award,mid_career
waldron,1997,Joseph F. Engelberger Award 수상,수상·명예,lifetime_award,senior
